시도,군구,신주소,구주소,이름,용량
충청남도,천안시 서북구, 충청남도 천안시 서북구 성거읍 망향로 797-48 (종근당천안공장), 충청남도 천안시 서북구 성거읍 15번지 20호,(주)종근당(민간시설),500t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 번영로 208 (백석동  종합운동장), 충청남도 천안시 서북구 백석동 251번지,천안종합운동장(공공시설),85t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 직산읍 성진로 378 (사조산업 본관 건물), 충청남도 천안시 서북구 직산읍 34번지 2호,(주)사조산업(민간시설),200t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 성거읍 천흥8길 7 (상업단지관리사무소), 충청남도 천안시 서북구 성거읍 315번지 1호,천흥산업단지내(민간시설),1400t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 백석공단1로 200-23 (차암동  동아제약), 충청남도 천안시 서북구 차암동 404번지,동아에스티(주) 천안공장(민간시설),300t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 번영로 208  종합운동장 (백석동), 충청남도 천안시 서북구 백석동 251번지 종합운동장,천안종합운동장 배구장 앞(정부지원),100t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 축구센터로 150  천안축구센터 (성정동), 충청남도 천안시 서북구 성정동 354 천안축구센터,천안축구센터(공공시설),158t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 공대길 45-9  천안부성중학교 (부대동), 충청남도 천안시 서북구 부대동 271-11 천안부성중학교,천안부성중학교(공공시설),160t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 불당24로 9 (불당동  천안불당엘에이치1단지), 충청남도 천안시 서북구 불당동 1463 천안불당엘에이치1단지,천안불당LH1단지아파트(공공시설),603t(톤)
충청남도,천안시 서북구, 충청남도 천안시 서북구 입장면 성진로 718(연합아파트), 충청남도 천안시 서북구 입장면 신덕리 200-21 연합아파트,입장연합아파트(공공시설),500t(톤)
충청남도,당진시, 충청남도 당진시 합덕읍 운산로 17-52, 충청남도 당진시 합덕읍 496번지 3호,합덕취수장(자치단체),500t(톤)
충청남도,당진시, , 충청남도 당진시 읍내동 232번지 8호,남산공원(정부지원),115t(톤)
충청남도,당진시, 충청남도 당진시 남부로 8 (행정동  가정복지회관), 충청남도 당진시 행정동 214번지 11호,여성의 전당(정부지원),200t(톤)
충청남도,당진시, 충청남도 당진시 합덕읍 합우로 228-7, 충청남도 당진시 합덕읍 운산리 산 20번지 1호,소들공원(정부지원),120t(톤)
충청남도,당진시, 충청남도 당진시 신평면 신평길 138-0 (신평119안전센터), 충청남도 당진시 신평면 68번지 44호,신평소방청사(자치단체),300t(톤)
충청남도,당진시, 충청남도 당진시 고대면 고대로 33 ((고대면 당진종합운동장관리사무소 앞(옆)), 충청남도 당진시 고대면 349번지 20호,당진종합운동장(정부지원),150t(톤)
충청남도,당진시, 충청남도 당진시 대호지면 대호로 7 (소방대), 충청남도 당진시 대호지면 164번지 4호,대호지 소방청사(공공시설),110t(톤)
충청남도,당진시, , 충청남도 당진시 송악읍 석포리 464번지 30호,송악육묘장(민간시설),140t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 견훤로 100-10 (중노송동  기린주택), 전라북도 전주시 완산구 중노송동 27번지 3호,기린연립(정부지원),160t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 장승배기로 292-11 (평화동1가  풍년주택), 전라북도 전주시 완산구 평화동1가 427번지,풍년주택(정부지원),80t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 상거마4길 15 (삼천동1가), 전라북도 전주시 완산구 삼천동1가 615번지 4호,약수공원(정부지원),90t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 덕적골2길 10 (평화동1가  평화주공3단지아파트), 전라북도 전주시 완산구 평화동1가 445번지 1호,평화주공3단지(정부지원),90t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 전라감영5길 10 (경원동1가  동부화재빌딩), 전라북도 전주시 완산구 경원동1가 104번지 32호,동부화재(공공시설),120t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 장승배기로 376 (서서학동  전주남초등학교), 전라북도 전주시 완산구 서서학동 277번지,전주남초등학교(공공시설),151t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 외칠봉1길 22 (효자동1가), 전라북도 전주시 완산구 효자동1가 148번지,정혜사(생태습지)(자치단체),200t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 삼천천변1길 16 (삼천동1가  용흥초등학교), 전라북도 전주시 완산구 삼천동1가 765번지 2호,용흥초등학교(공공시설),130t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 장승배기로 204 (평화동1가), 전라북도 전주시 완산구 평화동1가 711번지 1호,한양병원(평화동1가 711-1)(공공시설),140t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 소태정4길 1 (효자동2가  동암고등학교), 전라북도 전주시 완산구 효자동2가 1200번지 2호,동암고등학교(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 평화15길 13-5(평화동1가), 전라북도 전주시 완산구 평화동1가 745-1,평화1공원(정부지원),230t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 전주천동로 20 (교동  전통문화센터), 전라북도 전주시 완산구 교동 7번지 1호,한벽문화관(자치단체),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 대동로 65-3 (태평동), 전라북도 전주시 완산구 태평동 49번지 7호,거북목욕탕(민간시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 따박골2길 21 (중화산동2가  전주상업정보고등학교), 전라북도 전주시 완산구 중화산동2가 546번지,전주영상미디어고교(공공시설),114t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 영경1길 11 (중화산동2가), 전라북도 전주시 완산구 중화산동2가 254번지 4호,전주근영여자고등학교 급수시설(공공시설),120t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 송정로 47 (효자동1가  전주효자초등학교), 전라북도 전주시 완산구 효자동1가 567번지,효자초등학교 급수시설(공공시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 성지산로 38 (삼천동1가  전주삼천초등학교), 전라북도 전주시 완산구 삼천동1가 585번지 1호,삼천초등학교(공공시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 천잠로 313 (효자동3가  전주사대부설고등학교), 전라북도 전주시 완산구 효자동3가 1207번지 1호,온고을여자고등학교(전주대학교사범대학부설고등학교)(공공시설),200t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 능안자구길 55 (삼천동3가), 전라북도 전주시 완산구 삼천동3가 417번지,완산고등학교(공공시설),110t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 백제대로 13 (삼천동1가  우성아파트), 전라북도 전주시 완산구 삼천동1가 705번지 5호,우성아파트(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 백제대로 69 (삼천동1가  삼천탕), 전라북도 전주시 완산구 삼천동1가 585번지 7호,삼천탕(공공시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 우전로 249 (효자동2가), 전라북도 전주시 완산구 효자동2가 619번지,전주전일고등학교(공공시설),400t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 덕적골1길 60 (평화동1가), 전라북도 전주시 완산구 평화동1가 500번지 1호,완산여자고등학교(민간시설),120t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 서신로 62 (서신동  지리산빌딩), 전라북도 전주시 완산구 서신동 805번지,지리산대명사우나(민간시설),200t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 서원로 399 (중화산동1가), 전라북도 전주시 완산구 중화산동1가 188번지,신흥고교(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 어은로 46 (중화산동2가  우석대학교부속한방병원), 전라북도 전주시 완산구 중화산동2가 5번지,우석대한방병원(민간시설),110t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 효자로 39 (효자동3가  전주선화학교), 전라북도 전주시 완산구 효자동3가 1130번지,전주선화학교(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 오두정길 45 (효자동1가  전주서원초등학교), 전라북도 전주시 완산구 효자동1가 633번지,서원초등학교(공공시설),110t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 장승배기7길 18 (서서학동  삼성맨션), 전라북도 전주시 완산구 서서학동 21번지 1호,삼성아파트(공공시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 황강서원5길 35 (효자동3가), 전라북도 전주시 완산구 효자동3가 1591번지 1호,서곡어린이공원(정부지원),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 평화로 85 (평화동2가), 전라북도 전주시 완산구 평화동2가 897번지 3호,지곡초등학교(공공시설),175t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 양지2길 11-26 (평화동2가), 전라북도 전주시 완산구 평화동2가 582번지,양지초등학교(공공시설),155t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 서곡로 8 (효자동3가  서곡주공아파트), 전라북도 전주시 완산구 효자동3가 1482번지 1호,서곡주공아파트(공공시설),306t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 안행로 127 (효자동1가), 전라북도 전주시 완산구 효자동1가 227번지 1호,효정중학교(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 천잠로 275 (효자동3가  동암재활원), 전라북도 전주시 완산구 효자동3가 1215번지 5호,동암재활학교(동암차돌학교)(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 따박골7길 20 (중화산동2가), 전라북도 전주시 완산구 중화산동2가 46번지 25호,전주화산초등학교(공공시설),150t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 유연로 133 (효자동3가), 전라북도 전주시 완산구 효자동3가 393번지,기전여자고등학교(공공시설),100t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 서학로 50 (동서학동  전주교육대학교), 전라북도 전주시 완산구 동서학동 128번지,전주교육대학교(공공시설),2184t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 홍산로 111  전라북도교육청 (효자동2가), 전라북도 전주시 완산구 효자동2가 1325 전라북도교육청,전라북도교육청(공공시설),500t(톤)
전라북도,전주시 완산구, 전라북도 전주시 완산구 유연로 180(효자동3가), 전라북도 전주시 완산구 효자동3가 1628,전라북도경찰청(공공시설),170t(톤)
전라북도,전주시 덕진구, 전라북도 전주시 덕진구 기린대로 451 (덕진동1가  전주종합경기장), 전라북도 전주시 덕진구 덕진동1가 1220번지 1호,덕진종합경기장(정부지원),483t(톤)
전라북도,전주시 덕진구, 전라북도 전주시 덕진구 백동1길 38 (인후동2가), 전라북도 전주시 덕진구 인후동2가 1564번지,대우초원아파트(민간시설),200t(톤)
전라북도,전주시 덕진구, 전라북도 전주시 덕진구 안덕원로 251 (인후동1가  한신휴플러스아파트), 전라북도 전주시 덕진구 인후동1가 1029번지,한신휴아파트(정부지원),190t(톤)
